Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR - Curve,Training Time,Inference Time
abalon,XGBoost-imbalance,6,"{'max_depth': 5, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.758373206,0.708859303,0.055805127,0.570440379,0.81140027,0.690281325,0.009571346,0.240771588
abalon,XGBoost-imbalance,7,"{'max_depth': 5, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.763955343,0.701499462,0.223071382,0.596226562,0.827681791,0.69669249,0.009575529,0.225341203
abalon,XGBoost-imbalance,8,"{'max_depth': 5, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.746411483,0.6976057,0.055761019,0.549887801,0.808360233,0.675791863,0.009567544,0.253555677
abalon,XGBoost-imbalance,9,"{'max_depth': 5, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.75199362,0.733598227,0.275842288,0.585815295,0.82417471,0.713570925,0.009665269,0.258995829
abalon,XGBoost-imbalance,10,"{'max_depth': 5, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.756778309,0.677421034,0.08125329,0.553345946,0.799621218,0.648820028,0.009568494,0.24511835
acute-inflammation,GentleBoost,1,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.5,1,0.166666667,1,1,1,0.666677952,0.166666667
acute-inflammation,GentleBoost,2,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.5,1,0.109159946,1,1,1,0.666896502,0
acute-inflammation,GentleBoost,3,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.5,1,0,1,0.972222222,0.979166667,0.665823619,0.333333333
acute-inflammation,GentleBoost,4,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.5,1,0.068181276,1,1,1,0.666618347,0.5
acute-inflammation,GentleBoost,5,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.5,1,0.333333333,1,1,1,0.768899918,0
acute-inflammation,GentleBoost,6,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.5,1,0.073917627,1,1,1,0.333150228,0
acute-inflammation,GentleBoost,7,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.5,1,0.5,1,1,1,0.333090623,0
acute-inflammation,GentleBoost,8,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.5,1,0.074361324,1,1,1,0.666658084,0.333333333
acute-inflammation,GentleBoost,9,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.5,1,0,1,1,1,0.666797161,0
acute-inflammation,GentleBoost,10,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.5,1,0.075626612,1,1,1,0.331560771,0
acute-inflammation,Gradient boosting,1,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0,1,1,1,0.33334891,0
acute-inflammation,Gradient boosting,2,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0.045560598,1,1,1,0,0
acute-inflammation,Gradient boosting,3,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0,1,1,1,0.108003616,0
acute-inflammation,Gradient boosting,4,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0.048431396,1,1,1,0.373621782,0
acute-inflammation,Gradient boosting,5,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0,1,1,1,0,0
acute-inflammation,Gradient boosting,6,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0.04835248,1,1,1,0,0
acute-inflammation,Gradient boosting,7,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0,1,1,1,0,0
acute-inflammation,Gradient boosting,8,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0.044144392,1,1,1,0.333170096,0
acute-inflammation,Gradient boosting,9,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0,1,1,1,0.333229701,0
acute-inflammation,Gradient boosting,10,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0.046892405,1,1,1,0,0
acute-inflammation,DEBoost,1,,1,1,0,1,1,1,5.666693052,0
acute-inflammation,DEBoost,2,,1,1,0.346889734,1,1,1,5.789776643,0
acute-inflammation,DEBoost,3,,1,1,0,1,1,1,5.666732788,0
acute-inflammation,DEBoost,4,,1,1,0.377047062,1,1,1,5.66671292,0
acute-inflammation,DEBoost,5,,1,1,0,1,1,1,5.666673183,0
acute-inflammation,DEBoost,6,,1,1,0.444724083,1,1,1,5.768120289,0
acute-inflammation,DEBoost,7,,1,1,0,1,1,1,6.00006183,0
acute-inflammation,DEBoost,8,,1,1,0.370275021,1,1,1,6.035208702,0
acute-inflammation,DEBoost,9,,1,1,0,1,1,1,5.011657874,0
acute-inflammation,DEBoost,10,,1,1,0.367093086,1,1,1,5.423565706,0
acute-inflammation,XGBoost-imbalance,1,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0,1,1,1,0.336845716,0
acute-inflammation,XGBoost-imbalance,2,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0.000997782,1,1,1,0,0
acute-inflammation,XGBoost-imbalance,3,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0,1,1,1,0.336805979,0
acute-inflammation,XGBoost-imbalance,4,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0.00202632,1,1,1,0,0
acute-inflammation,XGBoost-imbalance,5,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",0.916666667,1,0,1,1,1,0,0
acute-inflammation,XGBoost-imbalance,6,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",0.916666667,1,0,1,1,1,0,0
acute-inflammation,XGBoost-imbalance,7,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0,1,1,1,0.336964925,0.333333333
acute-inflammation,XGBoost-imbalance,8,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0.000996828,1,1,1,0,0
acute-inflammation,XGBoost-imbalance,9,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0,1,1,1,0,0
acute-inflammation,XGBoost-imbalance,10,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0,1,1,1,0,0.333333333
acute-nephritis,GentleBoost,1,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.416666667,1,0,1,1,1,0.666757425,0
acute-nephritis,GentleBoost,2,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.416666667,1,0.082487583,1,0.971428571,0.971428571,0.333964825,0.285714286
acute-nephritis,GentleBoost,3,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.416666667,1,0.285714286,1,0.942857143,0.942857143,0.663479169,0.285714286
acute-nephritis,GentleBoost,4,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.416666667,1,0.077251911,1,1,1,0.666677952,0
acute-nephritis,GentleBoost,5,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.416666667,1,0.285714286,1,1,1,0.669777393,0
acute-nephritis,GentleBoost,6,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.416666667,1,0.096248627,1,1,1,0.666717688,0
acute-nephritis,GentleBoost,7,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.416666667,1,0,1,0.971428571,0.971428571,0.666677952,0.285714286
acute-nephritis,GentleBoost,8,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.416666667,1,0.104727745,1,0.971428571,0.966666667,0.667055448,0.142857143
acute-nephritis,GentleBoost,9,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.416666667,1,0,1,1,1,0.332852205,0
acute-nephritis,GentleBoost,10,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.416666667,1,0.073659182,1,0.928571429,0.916666667,0.777482986,0.142857143
acute-nephritis,Gradient boosting,1,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0,1,1,1,0,0
acute-nephritis,Gradient boosting,2,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0.043140888,1,1,1,0.333269437,0
acute-nephritis,Gradient boosting,3,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0,1,1,1,0,0
acute-nephritis,Gradient boosting,4,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0.040221453,1,1,1,0.344117483,0
acute-nephritis,Gradient boosting,5,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0,1,1,1,0,0
acute-nephritis,Gradient boosting,6,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0.044627905,1,1,1,0.333666801,0
acute-nephritis,Gradient boosting,7,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0,1,1,1,0,0.714285714
acute-nephritis,Gradient boosting,8,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0.043372154,1,1,1,0,0
acute-nephritis,Gradient boosting,9,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0,1,1,1,0.333448251,0
acute-nephritis,Gradient boosting,10,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'learning_rate': 0.2}",1,1,0.046091318,1,1,1,0,0.714285714
acute-nephritis,DEBoost,1,,1,1,0,1,1,1,5.333403746,0
acute-nephritis,DEBoost,2,,1,1,0.353873968,1,1,1,5.752344926,0
acute-nephritis,DEBoost,3,,1,1,0,1,1,1,5.419214567,0
acute-nephritis,DEBoost,4,,1,1,0.376068354,1,1,1,5.666693052,0
acute-nephritis,DEBoost,5,,1,1,0,1,1,1,5.753676097,0
acute-nephritis,DEBoost,6,,1,1,0.364622116,1,1,1,5.760272344,0
acute-nephritis,DEBoost,7,,1,1,0,1,1,1,5.850632985,0
acute-nephritis,DEBoost,8,,1,1,0.417593002,1,1,1,5.434115728,0
acute-nephritis,DEBoost,9,,1,1,0,1,1,1,5.527774493,0
acute-nephritis,DEBoost,10,,1,1,0.394407511,1,1,1,5.518813928,0
acute-nephritis,XGBoost-imbalance,1,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0,1,1,1,0,0
acute-nephritis,XGBoost-imbalance,2,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0.001034021,1,1,1,0,0.142857143
acute-nephritis,XGBoost-imbalance,3,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0.142857143,1,1,1,0,0
acute-nephritis,XGBoost-imbalance,4,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0.00100112,1,1,1,0,0.142857143
acute-nephritis,XGBoost-imbalance,5,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0,1,1,1,0,0.428571429
acute-nephritis,XGBoost-imbalance,6,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0.000997305,1,1,1,0,0
acute-nephritis,XGBoost-imbalance,7,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0.142857143,1,1,1,0,0
acute-nephritis,XGBoost-imbalance,8,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0,1,1,1,0,0.285714286
acute-nephritis,XGBoost-imbalance,9,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0.428571429,1,1,1,0,0
acute-nephritis,XGBoost-imbalance,10,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",1,1,0,1,1,1,0,0
analcatdata_asbestos,GentleBoost,1,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.444444444,1,0,1,1,1,0.893884235,0
analcatdata_asbestos,GentleBoost,2,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.444444444,1,0.07263422,1,0.95,0.95,0.444173813,0.2
analcatdata_asbestos,GentleBoost,3,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.444444444,0.75,0.2,0.75,0.675,0.702876984,0.888586044,0.6
analcatdata_asbestos,GentleBoost,4,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.444444444,0.75,0.073461056,0.6,0.625,0.634126984,0.444200304,0.4
analcatdata_asbestos,GentleBoost,5,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.444444444,0.5,0.6,0.333333333,0.45,0.375793651,0.888956918,0.6
analcatdata_asbestos,GentleBoost,6,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.444444444,1,0.075510263,1,0.875,0.825,0.915341907,0.2
analcatdata_asbestos,GentleBoost,7,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.444444444,1,0.4,1,0.875,0.825,0.888321135,0.2
analcatdata_asbestos,GentleBoost,8,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.444444444,0.75,0.076279163,0.666666667,0.675,0.725793651,0.638696882,0.4
analcatdata_asbestos,GentleBoost,9,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.444444444,0.75,0.6,0.6,0.575,0.559126984,0.576602088,0.4
analcatdata_asbestos,GentleBoost,10,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.444444444,0.75,0.072142839,0.5,0.75,0.533333333,0.889036391,0.2
analcatdata_asbestos,Gradient boosting,1,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.666666667,0.5,0.6,0.5,0.55,0.610763889,0.444279777,0.6
analcatdata_asbestos,Gradient boosting,2,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.888888889,1,0.046542168,1,1,1,0,0
analcatdata_asbestos,Gradient boosting,3,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.888888889,1,0,1,1,1,0,0
analcatdata_asbestos,Gradient boosting,4,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.888888889,1,0.048895597,1,1,1,0.46160486,0
analcatdata_asbestos,Gradient boosting,5,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",1,1,0,1,1,1,0.443617503,0
analcatdata_asbestos,Gradient boosting,6,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.777777778,0.75,0.050137758,1,0.9,0.908333333,0,0.4
analcatdata_asbestos,Gradient boosting,7,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.777777778,0.5,0,0.666666667,0.9,0.870833333,0,0.2
analcatdata_asbestos,Gradient boosting,8,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",1,0.75,0.052059174,1,1,1,0.443882412,0
analcatdata_asbestos,Gradient boosting,9,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.777777778,0.75,0,0.75,0.8,0.866071429,0.444465213,0.8
analcatdata_asbestos,Gradient boosting,10,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.777777778,0.75,0.057118416,1,0.975,0.975,0,0
analcatdata_asbestos,DEBoost,1,,0.777777778,0.5,0,1,0.75,0.861111111,7.235209147,0
analcatdata_asbestos,DEBoost,2,,0.666666667,0.75,0.357272863,0.6,0.675,0.730555556,7.111099031,0.4
analcatdata_asbestos,DEBoost,3,,0.888888889,0.75,0.4,1,0.875,0.930555556,7.555564245,0
analcatdata_asbestos,DEBoost,4,,0.888888889,1,0.380380869,1,0.9,0.9,7.674720552,0.2
analcatdata_asbestos,DEBoost,5,,0.888888889,0.75,0,1,0.875,0.930555556,6.740914451,0
analcatdata_asbestos,DEBoost,6,,0.777777778,0.5,0.3786726,1,0.75,0.861111111,7.24975268,0
analcatdata_asbestos,DEBoost,7,,0.666666667,0.5,0.2,0.666666667,0.65,0.694444444,6.901767519,0.2
analcatdata_asbestos,DEBoost,8,,1,1,0.374030352,1,1,1,7.55543179,0
analcatdata_asbestos,DEBoost,9,,1,1,0,1,1,1,7.115655475,0
analcatdata_asbestos,DEBoost,10,,0.888888889,1,0.395601034,1,0.9,0.9,7.681475745,0.2
analcatdata_asbestos,XGBoost-imbalance,1,"{'max_depth': 5, 'imbalance_alpha': 1.5, 'focal_gamma': 2.0, 'eta': 0.5}",0.777777778,0.75,0.2,0.666666667,0.85,0.835416667,0,0.2
analcatdata_asbestos,XGBoost-imbalance,2,"{'max_depth': 5, 'imbalance_alpha': 1.5, 'focal_gamma': 2.0, 'eta': 0.5}",0.777777778,0.75,0.001036644,1,0.925,0.927083333,0,0.2
analcatdata_asbestos,XGBoost-imbalance,3,"{'max_depth': 5, 'imbalance_alpha': 1.5, 'focal_gamma': 2.0, 'eta': 0.5}",0.666666667,0.75,0.2,0.666666667,0.725,0.758928571,0,0.6
analcatdata_asbestos,XGBoost-imbalance,4,"{'max_depth': 5, 'imbalance_alpha': 1.5, 'focal_gamma': 2.0, 'eta': 0.5}",0.888888889,1,0.004041672,1,1,1,0,0
analcatdata_asbestos,XGBoost-imbalance,5,"{'max_depth': 5, 'imbalance_alpha': 1.5, 'focal_gamma': 2.0, 'eta': 0.5}",0.888888889,1,0.6,0.5,0.85,0.766666667,0,0.2
analcatdata_asbestos,XGBoost-imbalance,6,"{'max_depth': 5, 'imbalance_alpha': 1.5, 'focal_gamma': 2.0, 'eta': 0.5}",0.888888889,0.75,0.002095222,0.75,0.75,0.852430556,0,0.2
analcatdata_asbestos,XGBoost-imbalance,7,"{'max_depth': 5, 'imbalance_alpha': 1.5, 'focal_gamma': 2.0, 'eta': 0.5}",0.888888889,1,0,1,1,1,0,0
analcatdata_asbestos,XGBoost-imbalance,8,"{'max_depth': 5, 'imbalance_alpha': 1.5, 'focal_gamma': 2.0, 'eta': 0.5}",0.666666667,0.75,0.002072334,0.666666667,0.85,0.835416667,0.449472004,0.2
analcatdata_asbestos,XGBoost-imbalance,9,"{'max_depth': 5, 'imbalance_alpha': 1.5, 'focal_gamma': 2.0, 'eta': 0.5}",0.777777778,0.5,0.2,0.666666667,0.8,0.795833333,0.44936604,0.4
analcatdata_asbestos,XGBoost-imbalance,10,"{'max_depth': 5, 'imbalance_alpha': 1.5, 'focal_gamma': 2.0, 'eta': 0.5}",0.666666667,1,0.005047083,0.6,0.75,0.758333333,0,0.4
analcatdata_boxing1,GentleBoost,1,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.666666667,0.875,0,1,0.921875,0.969065657,0.666797161,0
analcatdata_boxing1,GentleBoost,2,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.666666667,0.875,0.07285738,1,0.921875,0.961805556,0.333249569,0.25
analcatdata_boxing1,GentleBoost,3,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.666666667,0.625,0.25,0.8,0.78125,0.892676768,0.67059199,0.25
analcatdata_boxing1,GentleBoost,4,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.666666667,0.875,0.073522568,1,0.828125,0.928670635,0.66669782,0.5
analcatdata_boxing1,GentleBoost,5,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.666666667,0.875,0.25,1,0.9375,0.975142045,0.333229701,0
analcatdata_boxing1,GentleBoost,6,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.666666667,0.75,0.074879646,1,0.765625,0.899652778,0.33334891,0.5
analcatdata_boxing1,GentleBoost,7,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.666666667,0.5,0.5,0.75,0.65625,0.820454545,0.333289305,0.5
analcatdata_boxing1,GentleBoost,8,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.666666667,0.875,0.075772762,1,0.875,0.948579545,0.333408515,0.25
analcatdata_boxing1,GentleBoost,9,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.666666667,0.625,0,1,0.765625,0.903787879,1.000026862,0
analcatdata_boxing1,GentleBoost,10,"{'random_state': 1000, 'n_estimators': 1000, 'learning_rate': 0.5}",0.666666667,0.75,0.074623108,1,0.9375,0.971875,0.666817029,0
analcatdata_boxing1,Gradient boosting,1,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.833333333,0.625,0.25,1,0.90625,0.949156746,0,0.25
analcatdata_boxing1,Gradient boosting,2,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.75,0.75,0.051630497,1,0.84375,0.924751984,0,0.25
analcatdata_boxing1,Gradient boosting,3,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",1,1,0.25,1,1,1,0,0
analcatdata_boxing1,Gradient boosting,4,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.666666667,0.75,0.052199841,0.8,0.8125,0.901835317,0.333070755,0.25
analcatdata_boxing1,Gradient boosting,5,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.916666667,0.75,0,1,0.9375,0.968501984,0.333627065,0.25
analcatdata_boxing1,Gradient boosting,6,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.833333333,0.875,0.052631378,1,0.90625,0.95687004,0.337998072,0.25
analcatdata_boxing1,Gradient boosting,7,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",1,1,0.25,1,1,1,0,0
analcatdata_boxing1,Gradient boosting,8,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.833333333,0.625,0.051795959,1,0.90625,0.949156746,0,0.25
analcatdata_boxing1,Gradient boosting,9,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.75,0.875,0.25,1,0.9375,0.973611111,0.083446503,0.5
analcatdata_boxing1,Gradient boosting,10,"{'subsample': 0.3, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.05}",0.75,0.875,0.089705229,1,0.84375,0.934690657,0,0.5
analcatdata_boxing1,DEBoost,1,,0.666666667,0.875,0.75,0.7,0.5625,0.829166667,5.666673183,0.75
analcatdata_boxing1,DEBoost,2,,0.916666667,1,0.321799994,1,0.875,0.944444444,5.003293355,0.25
analcatdata_boxing1,DEBoost,3,,0.75,0.875,0.25,0.777777778,0.6875,0.868055556,6.000041962,0.5
analcatdata_boxing1,DEBoost,4,,0.916666667,1,0.433305502,1,0.875,0.944444444,5.397419135,0.25
analcatdata_boxing1,DEBoost,5,,0.666666667,1,0.5,1,0.5,0.833333333,5.762020747,1
analcatdata_boxing1,DEBoost,6,,0.666666667,0.875,0.386507273,0.7,0.5625,0.829166667,5.000034968,0.75
analcatdata_boxing1,DEBoost,7,,0.75,0.875,0.25,0.777777778,0.6875,0.868055556,5.753238996,0.5
analcatdata_boxing1,DEBoost,8,,0.916666667,1,0.407418728,1,0.875,0.944444444,5.333383878,0.25
analcatdata_boxing1,DEBoost,9,,0.666666667,1,1,1,0.5,0.833333333,5.286931992,1
analcatdata_boxing1,DEBoost,10,,0.833333333,1,0.389291525,1,0.75,0.9,5.425552527,0.5
analcatdata_boxing1,XGBoost-imbalance,1,"{'max_depth': 15, 'imbalance_alpha': 2.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.833333333,0.875,0.25,0.8,0.78125,0.877076569,0.337123871,0.25
analcatdata_boxing1,XGBoost-imbalance,2,"{'max_depth': 15, 'imbalance_alpha': 2.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.916666667,1,0.001036167,1,1,1,0.337779522,0
analcatdata_boxing1,XGBoost-imbalance,3,"{'max_depth': 15, 'imbalance_alpha': 2.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.916666667,1,0,1,1,1,0,0
analcatdata_boxing1,XGBoost-imbalance,4,"{'max_depth': 15, 'imbalance_alpha': 2.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.833333333,0.875,0.002042294,1,0.96875,0.985243056,0.337163607,0
analcatdata_boxing1,XGBoost-imbalance,5,"{'max_depth': 15, 'imbalance_alpha': 2.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.666666667,0.75,0,1,0.8125,0.915345418,0,0.5
analcatdata_boxing1,XGBoost-imbalance,6,"{'max_depth': 15, 'imbalance_alpha': 2.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.916666667,0.875,0.005062342,1,0.90625,0.964204545,0.336885452,0.75
